activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts,Arts & Entertainment,Colleges & Universities,Eating,Nightlife Spots,Outdoors & Recreation,Professional & Other Places,Residences,Shopping,Travel & Transport
7349,Queensway,19,8,13,H,0,20,5,150,34,28,55,63,118,109
7350,Queensway,23,8,9,H,0,20,5,150,34,28,57,63,118,109
7351,Queensway,21,8,11,H,0,20,5,150,34,28,57,63,118,109
7352,Queensway,18,8,14,H,0,20,5,150,32,28,55,63,118,109
7353,Queensway,19,7,12,H,0,20,5,150,34,28,55,63,118,109
7354,Queensway,17,8,15,H,0,20,5,149,25,28,55,63,118,109
7355,Queensway,19,7,12,H,0,20,5,150,34,28,55,63,118,109
7356,Queensway,22,7,9,H,0,20,5,150,34,28,57,63,118,109
7357,Queensway,18,7,13,H,0,20,5,150,32,28,55,63,118,109
7358,Queensway,18,8,14,H,0,20,5,150,32,28,55,63,118,109
7359,Queensway,22,7,9,H,0,20,5,150,34,28,57,63,118,109
7360,Queensway,21,8,11,H,0,20,5,150,34,28,57,63,118,109
7382,Wembley Park,17,6,13,H,0,7,4,41,16,8,22,13,30,20
7383,Wembley Park,8,18,10,H,0,7,4,41,17,8,22,13,30,20
7384,Wembley Park,18,8,14,H,0,7,4,41,17,8,22,13,30,20
7385,Wembley Park,16,6,14,H,0,7,4,41,16,8,22,13,30,20
7386,Wembley Park,8,18,10,H,0,7,4,41,17,8,22,13,30,20
7387,Wembley Park,17,6,13,H,0,7,4,41,16,8,22,13,30,20
7388,Wembley Park,18,8,14,H,0,7,4,41,17,8,22,13,30,20
7389,Wembley Park,20,10,14,H,0,7,4,40,17,8,22,13,30,20
7390,Wembley Park,19,6,11,H,0,7,4,41,17,8,22,13,30,20
7391,Wembley Park,18,6,12,H,0,7,4,41,17,8,22,13,30,20
7392,Wembley Park,17,8,15,H,0,7,4,41,16,8,22,13,30,20
7393,Wembley Park,20,5,9,H,0,7,4,41,17,8,22,13,30,20
7394,Wembley Park,20,5,9,H,0,7,4,41,17,8,22,13,30,20
7395,Wembley Park,18,5,11,H,0,7,4,41,17,8,22,13,30,20
7396,Wembley Park,18,8,14,H,0,7,4,41,17,8,22,13,30,20
7397,Wembley Park,21,7,10,H,0,7,4,41,17,8,22,13,30,20
7398,Wembley Park,20,6,10,H,0,7,4,41,17,8,22,13,30,20
7399,Wembley Park,19,6,11,H,0,7,4,41,17,8,22,13,30,20
7400,Wembley Park,19,6,11,H,0,7,4,41,17,8,22,13,30,20
7401,Wembley Park,19,8,13,H,0,7,4,41,17,8,22,13,30,20
7402,Wembley Park,23,9,10,H,0,7,4,41,17,8,22,13,30,20
7403,Wembley Park,20,6,10,H,0,7,4,41,17,8,22,13,30,20
7404,Wembley Park,20,6,10,H,0,7,4,41,17,8,22,13,30,20
7405,Wembley Park,18,8,14,H,0,7,4,41,17,8,22,13,30,20
7406,Wembley Park,20,6,10,H,0,7,4,41,17,8,22,13,30,20
7407,Wembley Park,18,6,12,H,0,7,4,41,17,8,22,13,30,20
7408,Wembley Park,18,5,11,H,0,7,4,41,17,8,22,13,30,20
7409,Wembley Park,18,8,14,H,0,7,4,41,17,8,22,13,30,20
7410,Honor Oak Park,22,8,10,H,0,2,4,30,4,11,7,2,18,9
7411,Honor Oak Park,19,8,13,H,0,1,4,30,4,11,7,2,18,9
7412,Honor Oak Park,21,7,10,H,0,2,4,30,4,11,7,2,18,9
7413,Honor Oak Park,18,8,14,H,0,1,4,30,4,11,7,2,18,9
7414,Honor Oak Park,19,7,12,H,0,1,4,30,4,11,7,2,18,9
7415,Honor Oak Park,18,6,12,H,0,1,4,30,4,11,7,2,18,9
7416,Honor Oak Park,18,7,13,H,0,1,4,30,4,11,7,2,18,9
7417,Honor Oak Park,23,6,7,H,0,2,4,30,4,11,7,2,18,9
7418,Honor Oak Park,19,8,13,H,0,1,4,30,4,11,7,2,18,9
7419,Honor Oak Park,23,8,9,H,0,2,4,30,4,11,7,2,18,9
7420,Honor Oak Park,19,8,13,H,0,1,4,30,4,11,7,2,18,9
1418,Kentish Town,18,21,3,H,3,11,9,118,27,9,89,15,99,34
1224,Kentish Town,19,21,2,H,3,11,9,118,27,9,89,15,99,34
1253,Kentish Town,19,21,2,H,3,11,9,118,27,9,89,15,99,34
1573,Golders Green,16,21,5,H,6,0,1,64,7,9,35,1,63,22
1588,Golders Green,11,16,5,H,6,0,1,64,7,9,32,1,63,22
5671,Chafford Hundred,11,18,7,H,6,1,1,42,1,2,2,1,75,3
6361,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
6362,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
6363,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
6364,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
6365,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
6366,East Putney,17,23,6,H,6,6,2,81,17,16,45,16,113,43
1634,London Bridge,9,11,2,BW,5,4,9,139,8,31,28,40,71,92
1919,Euston Square,13,15,2,BW,5,25,140,111,33,20,143,31,100,70
1982,Euston Square,13,15,2,BW,5,25,140,111,33,20,143,31,100,70
1491,Warren Street,10,11,1,BW,5,10,158,173,13,27,487,73,172,127
1493,Westminster,15,16,1,BW,5,3,7,73,8,59,74,6,27,111
1531,West Brompton,9,10,1,BW,5,5,1,41,1,16,6,28,47,94
1003,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1009,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1013,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1017,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1022,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1025,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1029,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1033,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1041,Euston Square,10,11,1,BW,5,3,146,66,4,19,135,31,79,70
1061,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1067,Euston Square,13,15,2,BW,5,25,140,111,33,20,143,31,100,70
1072,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1087,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1091,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1103,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1106,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1111,Euston Square,10,12,2,BW,5,3,146,66,4,19,135,31,79,70
1118,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1136,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1144,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1149,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1153,Euston Square,8,10,2,BW,5,2,15,32,2,17,9,31,34,69
1170,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1192,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1197,Finchley Road,8,10,2,BW,5,3,0,20,1,1,5,21,28,43
1203,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1208,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
1210,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1215,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1219,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1741,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1744,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1745,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1747,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
1750,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1752,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1835,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2130,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2133,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2134,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2136,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
2139,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2141,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2224,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2298,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2301,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2302,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2304,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
2307,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2309,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2392,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2097,Holborn,9,11,2,BW,5,8,49,226,17,32,54,48,93,187
2057,Warren Street,9,11,2,BW,5,7,59,169,12,26,41,73,82,127
2463,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2468,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2472,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2476,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2479,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2482,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2486,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2490,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2492,Waterloo,10,11,1,BW,5,10,16,97,9,24,125,20,75,134
2495,Waterloo,10,11,1,BW,5,10,16,97,9,24,125,20,75,134
1634,London Bridge,9,11,2,BW,5,4,9,139,8,31,28,40,71,92
1919,Euston Square,13,15,2,BW,5,25,140,111,33,20,143,31,100,70
1982,Euston Square,13,15,2,BW,5,25,140,111,33,20,143,31,100,70
1491,Warren Street,10,11,1,BW,5,10,158,173,13,27,487,73,172,127
1493,Westminster,15,16,1,BW,5,3,7,73,8,59,74,6,27,111
1531,West Brompton,8,8,0,BW,5,5,1,41,1,16,6,28,47,94
1003,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1009,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1013,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1017,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1022,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1025,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1029,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1033,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1041,Euston Square,10,11,1,BW,5,3,146,66,4,19,135,31,79,70
1061,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1067,Euston Square,15,16,1,BW,5,25,140,111,33,20,143,31,100,70
1072,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1087,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1091,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1103,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1106,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1111,Euston Square,10,12,2,BW,5,3,146,66,4,19,135,31,79,70
1118,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1136,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1144,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1149,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1153,Euston Square,8,10,2,BW,5,2,15,32,2,17,9,31,34,69
1170,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1192,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1197,Finchley Road,8,10,2,BW,5,3,0,20,1,1,5,21,28,43
1203,Euston Square,9,11,2,BW,5,2,47,63,3,19,11,31,42,70
1208,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
1210,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1215,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1219,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
1741,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1744,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1745,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1747,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
1750,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1752,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
1835,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2130,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2133,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2134,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2136,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
2139,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2141,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2224,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2298,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2301,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2302,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2304,Finchley Road,7,8,1,BW,5,2,0,3,0,0,5,21,8,43
2307,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2309,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2392,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2097,Holborn,9,11,2,BW,5,8,49,226,17,32,54,48,93,187
2057,Warren Street,9,11,2,BW,5,7,59,169,12,26,41,73,82,127
2463,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2468,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2472,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2476,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2479,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2482,Finchley Road,8,9,1,BW,5,3,0,20,1,1,5,21,28,43
2486,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2490,Finchley Road,8,8,0,BW,5,3,0,20,1,1,5,21,28,43
2492,Waterloo,10,11,1,BW,5,10,16,97,9,24,125,20,75,134
2495,Waterloo,10,11,1,BW,5,10,16,97,9,24,125,20,75,134
1613,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
1614,London Bridge,12,17,5,BW,6,21,26,160,28,35,315,40,122,101
1635,London Bridge,13,17,4,BW,6,21,26,226,71,35,315,40,122,101
1468,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1964,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
2027,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1502,West Brompton,9,14,5,BW,6,5,1,41,1,16,6,28,47,94
1510,Warren Street,13,16,3,BW,6,63,151,312,68,28,496,73,254,127
1524,Warren Street,10,14,4,BW,6,10,158,172,13,27,487,73,172,127
1548,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1550,Warren Street,13,17,4,BW,6,63,151,312,68,28,496,73,254,127
1554,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1259,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1263,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1377,Farringdon,13,18,5,BW,6,13,38,271,96,46,56,60,179,120
1233,Victoria,8,13,5,BW,6,6,2,67,4,15,19,35,56,158
1043,Euston Square,18,22,4,BW,6,2,15,32,2,17,9,31,34,69
1065,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1074,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1076,Euston Square,11,15,4,BW,6,23,146,67,5,20,141,31,99,70
1078,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1085,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1104,Euston Square,8,12,4,BW,6,2,47,63,3,19,11,31,42,70
1113,Euston Square,13,18,5,BW,6,14,73,88,33,20,26,31,76,69
1132,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1166,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1173,Euston Square,8,13,5,BW,6,2,15,32,2,17,9,31,34,69
1177,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1181,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1183,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1186,Baker Street,9,14,5,BW,6,4,26,103,8,27,29,63,64,147
1188,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1199,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1212,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1847,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2236,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2404,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2092,Russell Square,13,17,4,BW,6,64,139,280,72,39,310,56,211,165
2122,Russell Square,13,18,5,BW,6,24,95,231,72,39,46,56,162,162
2272,Warren Street,11,15,4,BW,6,63,151,172,18,28,494,73,251,127
2041,Warren Street,12,16,4,BW,6,63,151,201,24,28,494,73,254,127
2055,Warren Street,12,17,5,BW,6,52,131,195,24,28,482,73,243,127
2070,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2079,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2497,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
2518,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2520,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2522,Baker Street,11,16,5,BW,6,43,51,109,9,27,196,63,270,148
1613,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
1614,London Bridge,12,17,5,BW,6,21,26,160,28,35,315,40,122,101
1635,London Bridge,13,17,4,BW,6,21,26,226,71,35,315,40,122,101
1468,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1964,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
2027,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1502,West Brompton,9,14,5,BW,6,5,1,41,1,16,6,28,47,94
1524,Warren Street,10,14,4,BW,6,10,158,172,13,27,487,73,172,127
1548,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1550,Warren Street,13,17,4,BW,6,63,151,312,68,28,496,73,254,127
1554,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1555,Warren Street,13,17,4,BW,6,63,151,312,68,28,496,73,254,127
1259,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1263,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1377,Farringdon,13,18,5,BW,6,13,38,271,96,46,56,60,179,120
1233,Victoria,8,13,5,BW,6,6,2,67,4,15,19,35,56,158
1043,Euston Square,18,22,4,BW,6,2,15,32,2,17,9,31,34,69
1048,Euston Square,8,12,4,BW,6,2,47,63,3,19,11,31,42,70
1065,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1074,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1078,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1085,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1113,Euston Square,13,18,5,BW,6,14,73,88,33,20,26,31,76,69
1132,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1166,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1173,Euston Square,8,13,5,BW,6,2,15,32,2,17,9,31,34,69
1177,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1181,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1183,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1186,Baker Street,9,14,5,BW,6,4,26,103,8,27,29,63,64,147
1188,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1199,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1212,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1847,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2236,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2404,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2092,Russell Square,13,17,4,BW,6,64,139,280,72,39,310,56,211,165
2122,Russell Square,13,18,5,BW,6,24,95,231,72,39,46,56,162,162
2272,Warren Street,11,15,4,BW,6,63,151,172,18,28,494,73,251,127
2041,Warren Street,12,16,4,BW,6,63,151,201,24,28,494,73,254,127
2055,Warren Street,12,17,5,BW,6,52,131,195,24,28,482,73,243,127
2070,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2079,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2497,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
2518,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2520,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2522,Baker Street,11,16,5,BW,6,43,51,109,9,27,196,63,270,148
1613,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
1614,London Bridge,12,17,5,BW,6,21,26,160,28,35,315,40,122,101
1635,London Bridge,13,17,4,BW,6,21,26,226,71,35,315,40,122,101
1468,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1964,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
2027,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1502,West Brompton,9,14,5,BW,6,5,1,41,1,16,6,28,47,94
1550,Warren Street,13,17,4,BW,6,63,151,312,68,28,496,73,254,127
1554,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1259,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1263,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1377,Farringdon,13,18,5,BW,6,13,38,271,96,46,56,60,179,120
1233,Victoria,8,13,5,BW,6,6,2,67,4,15,19,35,56,158
1043,Euston Square,18,22,4,BW,6,2,15,32,2,17,9,31,34,69
1065,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1074,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1078,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1085,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1113,Euston Square,13,18,5,BW,6,14,73,88,33,20,26,31,76,69
1132,Euston Square,8,12,4,BW,6,2,15,32,2,17,9,31,34,69
1166,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1173,Euston Square,8,13,5,BW,6,2,15,32,2,17,9,31,34,69
1177,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1181,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1183,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1186,Baker Street,9,14,5,BW,6,4,26,103,8,27,29,63,64,147
1188,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1199,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1212,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1847,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2236,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2404,Bond Street,8,13,5,BW,6,6,3,91,7,23,52,53,45,120
2092,Russell Square,14,19,5,BW,6,64,139,280,72,39,310,56,211,165
2122,Russell Square,13,18,5,BW,6,24,95,231,72,39,46,56,162,162
2272,Warren Street,11,15,4,BW,6,63,151,172,18,28,494,73,251,127
2041,Warren Street,12,16,4,BW,6,63,151,201,24,28,494,73,254,127
2055,Warren Street,12,17,5,BW,6,52,131,195,24,28,482,73,243,127
2070,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2079,Warren Street,11,16,5,BW,6,63,151,166,18,28,494,73,251,127
2497,Waterloo,8,12,4,BW,6,5,4,61,2,18,12,20,38,123
2518,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2520,Baker Street,10,14,4,BW,6,6,52,110,8,27,194,63,158,148
2522,Baker Street,11,16,5,BW,6,43,51,109,9,27,196,63,270,148
1614,London Bridge,14,19,5,BW,6,21,26,160,28,35,315,40,122,101
1635,London Bridge,18,22,4,BW,6,21,26,226,71,35,315,40,122,101
1468,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1964,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
2027,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1502,West Brompton,9,14,5,BW,6,5,1,41,1,16,6,28,47,94
1554,Warren Street,9,13,4,BW,6,7,59,168,12,26,41,73,82,127
1259,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1263,Farringdon,9,14,5,BW,6,2,31,183,10,44,66,60,92,120
1377,Farringdon,13,18,5,BW,6,13,38,271,96,46,56,60,179,120
1233,Victoria,8,13,5,BW,6,6,2,67,4,15,19,35,56,158
1074,Euston Square,18,22,4,BW,6,3,146,66,4,19,135,31,79,70
1078,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1085,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1113,Euston Square,13,18,5,BW,6,14,73,88,33,20,26,31,76,69
1166,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1173,Euston Square,8,13,5,BW,6,2,15,32,2,17,9,31,34,69
1177,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1181,Euston Square,9,14,5,BW,6,2,47,63,3,19,11,31,42,70
1183,Euston Square,10,14,4,BW,6,3,146,66,4,19,135,31,79,70
1186,Baker Street,9,14,5,BW,6,4,26,103,8,27,29,63,64,147
1188,Euston Square,10,15,5,BW,6,3,140,66,4,19,135,31,79,70
1199,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
1212,Euston Square,11,15,4,BW,6,23,140,67,5,20,141,31,99,70
